time,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,
0.00338014,0.06,0.1,0.2,0,0.5,0.18,0.24,0.18,0.12,0.6,0.06,0,0.18,0.24,0.42,0.18,0,0.66,0.04,0,0.6,0.12,0.24,0.12,0.1,0,0.18,0.06,0.84,0.66,0.18,0.36,0.18,0,0.66,0.36,
0.00340014,0.18,0.08,0.18,0.1,0.48,0.16,0.22,0.18,0.12,0.6,0.06,0,0.28,0.24,0.42,0.18,0,0.66,0.04,0.12,0.6,5.55112e-17,0.36,0.12,0,0,0.18,0.06,0.84,0.78,0.16,0.36,0.18,0.06,0.54,0.48,
0.00342014,0.06,0,0.16,0,0.46,0.14,0.08,0.18,0.24,0.6,0.18,0,0.14,0.36,0.42,0.06,0,0.66,0.04,0.24,0.6,0.06,0.48,0.24,0.04,0.12,0.3,0.18,0.84,0.78,0.26,0.36,0.18,0.06,0.54,0.6,
0.00344014,0,0.04,0.02,0,0.32,0.24,0.06,0.18,0.24,0.6,0.18,0,0.24,0.48,0.42,0.18,0.12,0.66,0.02,0.24,0.48,0.06,0.36,0.36,0,0,0.3,0.18,0.84,0.78,0.36,0.36,0.18,0.06,0.66,0.72,
0.00346014,0,0.04,0,0.1,0.3,0.34,0,0.3,0.12,0.48,0.06,0.06,0.22,0.36,0.42,0.18,0.12,0.78,0,0.36,0.48,0,0.36,0.24,0.04,0,0.3,0.18,0.84,0.9,0.34,0.36,0.3,0.18,0.66,0.6,
0.00348014,0.12,0.02,0,0,0.28,0.32,0.1,0.42,0,0.6,0,0.06,0.2,0.48,0.42,0.18,0.12,0.78,0,0.36,0.48,0.12,0.36,0.24,0.04,0.12,0.3,0.18,0.84,0.9,0.44,0.48,0.42,0.3,0.54,0.6,
0.00350014,0.12,0.04,0.1,0,0.14,0.3,0.2,0.3,0.12,0.6,0.12,0,0.18,0.36,0.54,0.06,0.12,0.9,0.1,0.36,0.48,0.12,0.48,0.12,0,0,0.3,0.18,0.72,0.9,0.42,0.48,0.42,0.42,0.66,0.48,
0.00352014,0.24,0.04,0.08,0.1,0.12,0.28,0.3,0.3,0.24,0.48,0.12,0,0.28,0.24,0.54,0.18,0.12,0.9,0,0.24,0.48,0.24,0.6,0.12,0,0,0.3,0.18,0.6,0.9,0.28,0.36,0.42,0.54,0.66,0.48,
0.00354014,0.24,0.04,0.06,0.2,0.1,0.26,0.28,0.42,0.12,0.48,0.12,0,0.38,0.24,0.66,0.18,0.24,0.78,0.04,0.24,0.36,0.12,0.72,0,0.1,0,0.3,0.18,0.6,0.9,0.26,0.36,0.54,0.54,0.66,0.48,
0.00356014,0.24,0,0.16,0.06,0.2,0.24,0.38,0.42,0.12,0.48,0.24,0.12,0.24,0.24,0.66,0.3,0.12,0.9,0,0.36,0.24,0.24,0.6,0.12,0,0.12,0.18,0.18,0.6,0.9,0.24,0.48,0.66,0.54,0.66,0.48,
0.00358014,0.24,0,0.14,0.04,0.18,0.22,0.48,0.54,0.12,0.6,0.12,0,0.22,0.24,0.54,0.3,0.12,0,0,0.36,0.36,0.24,0.72,0,0,0.12,0.18,0.06,0.72,0.78,0.22,0.36,0.54,0.54,0.78,0.48,
0.00360014,0.12,0.04,0.12,0.14,0.28,0.2,0.46,0.54,0.12,0.72,0,0,0.2,0.24,0.54,0.3,0.24,0,0,0.36,0.48,0.36,0.72,0.12,0,0.12,0.18,0,0.84,0.9,0.2,0.48,0.54,0.54,0.9,0.36,
0.00362014,0.24,0.14,0.22,0.24,0.14,0.18,0.44,0.42,0.12,0.84,0.12,0,0.3,0.12,0.42,0.42,0.24,0.12,0,0.36,0.48,0.36,0.6,0.24,0.1,0.12,0.06,0.12,0.72,0,0.06,0.36,0.42,0.54,0,0.24,
0.00364014,0.24,0.12,0.32,0.34,0.24,0.16,0.54,0.42,0.12,0.96,0,0,0.16,0.12,0.54,0.3,0.24,0.24,0,0.36,0.48,0.48,0.72,0.12,0.08,0.12,0,0.12,0.84,0,0.16,0.24,0.3,0.42,0,0.24,
0.00366014,0.24,0.22,0.3,0.2,0.34,0.14,0.52,0.3,0,0.84,0,0.06,0.02,0.24,0.42,0.3,0.12,0.24,0,0.36,0.6,0.36,0.72,0,0.06,0,0,0.12,0.72,0,0.14,0.24,0.3,0.54,0.12,0.12,
0.00368014,0.24,0.32,0.28,0.3,0.44,0.12,0.5,0.18,0.06,0.96,0.06,0.06,0.12,0.12,0.42,0.42,0,0.24,0.04,0.24,0.48,0.24,0.6,0,0.16,0.12,0.12,0,0.84,0,0,0.12,0.3,0.54,0.24,0.12,
0.00370014,0.24,0.3,0.38,0.28,0.42,0.1,0.48,0.06,0,0.84,0.06,0.06,0.1,5.55112e-17,0.3,0.54,0.06,0.12,0,0.24,0.48,0.12,0.6,0,0.14,0,0.24,0,0.84,0.06,0,0.24,0.3,0.42,0.24,0.12,
0.00372014,0.24,0.28,0.36,0.26,0.52,0.2,0.34,0,0.06,0.96,0,0.06,0,5.55112e-17,0.3,0.54,0.06,0,0,0.24,0.48,0.12,0.6,0,0.12,0,0.24,0.12,0.72,0,0.04,0.24,0.42,0.54,0.24,0.12,
0.00374014,0.24,0.26,0.34,0.24,0.5,0.3,0.32,0.12,0.06,0.84,0,0.06,0,0.06,0.42,0.42,0,0.06,0.04,0.12,0.48,0.24,0.6,0.06,0.1,0.12,0.24,0.12,0.6,0.12,0.14,0.24,0.42,0.42,0.36,0.24,
0.00376014,0.24,0.24,0.32,0.34,0.6,0.28,0.18,0.12,0.18,0.84,0,0.18,0,0.18,0.42,0.42,0.12,0.06,0.04,0.12,0.48,0.12,0.6,0,0,0.24,0.24,0.12,0.6,0.24,0,0.12,0.42,0.42,0.24,0.24,
0.00378014,0.24,0.22,0.3,0.32,0.58,0.26,0.28,0.24,0.06,0.72,0,0.3,0.04,0.18,0.42,0.42,0.12,0,0.02,0,0.6,0.12,0.72,0.06,0,0.36,0.36,0.24,0.72,0.12,0.1,0.12,0.42,0.42,0.36,0.24,
0.00380014,0.24,0.08,0.28,0.3,0.44,0.12,0.14,0.24,0.06,0.84,0,0.3,0.14,0.06,0.54,0.3,0,0,0,0,0.48,0.24,0.72,0.06,0.1,0.36,0.36,0.24,0.6,0.12,0,5.55112e-17,0.54,0.42,0.48,0.36,
0.00382014,0.24,0.18,0.26,0.28,0.42,0.1,0.12,0.12,0,0.84,0.12,0.18,0.24,0.06,0.54,0.3,0.12,0,0.04,0.12,0.6,0.36,0.72,0,0,0.36,0.48,0.12,0.72,0.12,0,0.06,0.42,0.54,0.36,0.24,
0.00384014,0.24,0.16,0.36,0.38,0.52,0.2,0.1,0,0.12,0.72,0.24,0.18,0.1,0.18,0.66,0.3,0,0.06,0.02,0.12,0.72,0.24,0.72,0.12,0.04,0.36,0.48,0.12,0.84,0,0.1,0.06,0.3,0.66,0.48,0.24,
0.00386014,0.24,0.14,0.34,0.24,0.62,0.18,0.08,0,0.12,0.72,0.24,0.18,0,0.18,0.66,0.42,0.12,0.18,0.04,0.12,0.6,0.24,0.72,0.24,0.04,0.48,0.6,0.24,0.84,0,0.08,0,0.42,0.66,0.48,0.12,
0.00388014,0.24,0,0.32,0.34,0.72,0.16,0.06,0,0.12,0.6,0.36,0.18,0,0.18,0.78,0.3,0.24,0.18,0,0.24,0.6,0.12,0.84,0.12,0.14,0.48,0.6,0.24,0.84,0,0.18,0.12,0.3,0.66,0.36,0.24,
0.00390014,0.12,0.1,0.42,0.44,0.7,0.02,0,0,0.24,0.48,0.48,0.18,0,0.3,0.9,0.3,0.24,0.06,0.1,0.24,0.6,0.12,0.96,0,0.12,0.6,0.48,0.24,0.84,0.12,0.28,0,0.3,0.78,0.36,0.24,
0.00391014,0.06,0.04,0.48,0.5,0.64,0,0,0.06,0.18,0.42,0.54,0.24,0,0.24,0.84,0.24,0.18,0,0.04,0.18,0.54,0.06,0,0,0.06,0.66,0.54,0.18,0.9,0.18,0.34,0.06,0.36,0.72,0.42,0.3,
0.00392014,0,0,0.52,0.42,0.68,0,0,0.12,0.24,0.48,0.6,0.3,0,0.3,0.78,0.18,0.24,0,0,0.24,0.48,0,0.06,0,0,0.6,0.48,0.24,0.84,0.24,0.26,0,0.3,0.66,0.48,0.36,
0.00394014,0,0.04,0.5,0.4,0.66,0,0,0.24,0.12,0.48,0.6,0.3,0.1,0.42,0.9,0.3,0.12,0.12,0,0.36,0.6,0.12,0.06,0,0.1,0.6,0.36,0.24,0.72,0.24,0.12,0.12,0.3,0.66,0.36,0.36,
0.00396014,0.12,0,0.48,0.38,0.76,0.04,0,0.12,0.12,0.48,0.6,0.42,0.08,0.54,0.9,0.3,0.12,0,0.04,0.24,0.6,0.24,0.06,0,0,0.6,0.48,0.24,0.6,0.36,0.1,0.24,0.3,0.78,0.36,0.24,
0.00398014,0,0,0.46,0.48,0.62,0.02,0.1,0.24,0.12,0.36,0.72,0.3,0,0.54,0.78,0.3,0.24,0.12,0.04,0.12,0.6,0.24,0.06,0,0.04,0.48,0.48,0.24,0.48,0.24,0.2,0.24,0.3,0.9,0.36,0.24,
0.00400014,0,0.1,0.32,0.34,0.48,0.04,0.2,0.24,0.24,0.48,0.6,0.3,0,0.54,0.78,0.3,0.12,0.12,0.14,0.24,0.72,0.24,0,0,0.04,0.48,0.48,0.12,0.48,0.24,0.18,0.24,0.18,0.9,0.36,0.24,
0.00402014,0.06,0.2,0.18,0.2,0.34,0,0.3,0.36,0.24,0.36,0.48,0.42,0.04,0.66,0.78,0.3,0.24,0.24,0.12,0.24,0.6,0.36,0,0.06,0.02,0.48,0.48,0.24,0.48,0.24,0.16,0.24,0.3,0.78,0.36,0.24,
0.00404014,0,0.06,0.16,0.06,0.44,0,0.16,0.36,0.24,0.24,0.6,0.42,0.02,0.66,0.78,0.18,0.24,0.12,0.1,0.24,0.6,0.48,0.06,0.18,0.04,0.48,0.6,0.24,0.6,0.24,0.26,0.24,0.3,0.9,0.36,0.24,
0.00406014,0,0.04,0.14,0.04,0.42,0.04,0.26,0.24,0.24,0.12,0.72,0.42,0,0.66,0.78,0.3,0.24,0.12,0.08,0.24,0.6,0.6,0.18,0.3,0.14,0.48,0.72,0.36,0.6,0.12,0.24,0.36,0.3,0.9,0.24,0.36,
0.00408014,0,0.02,0.24,0.14,0.4,0.04,0.36,0.24,0.36,0.12,0.72,0.3,0.1,0.66,0.78,0.3,0.12,0,0.18,0.36,0.72,0.6,0.18,0.18,0,0.48,0.6,0.24,0.6,0.12,0.34,0.24,0.18,0.9,0.24,0.36,
0.00410014,0.06,0,0.34,0.12,0.26,0.02,0.34,0.36,0.36,0.12,0.72,0.18,0.08,0.78,0.78,0.3,0.12,0,0.28,0.48,0.6,0.48,0.18,0.18,0,0.36,0.6,0.12,0.6,0.24,0.32,0.24,0.18,0.78,0.12,0.24,
0.00412014,0.06,0,0.32,0.1,0.36,0,0.44,0.36,0.48,5.55112e-17,0.72,0.3,0.06,0.66,0.9,0.3,0.12,0,0.26,0.48,0.48,0.6,0.18,0.3,0,0.48,0.48,0,0.48,0.24,0.3,0.24,0.3,0.9,0.12,0.24,
0.00414014,0,0.1,0.3,0.2,0.46,0.1,0.42,0.24,0.48,5.55112e-17,0.84,0.42,0,0.66,0.78,0.3,0,0.12,0.36,0.48,0.48,0.6,0.18,0.3,0.04,0.48,0.48,0,0.48,0.24,0.4,0.12,0.42,0.9,5.55112e-17,0.24,
0.00416014,0,0,0.28,0.18,0.44,0.08,0.4,0.36,0.48,0.06,0.72,0.42,0,0.66,0.78,0.3,0,0,0.34,0.36,0.48,0.48,0.18,0.18,0.02,0.48,0.48,0.06,0.36,0.36,0.38,0.12,0.54,0,5.55112e-17,0.36,
0.00418014,0,0.04,0.26,0.16,0.42,0.06,0.38,0.36,0.36,0.06,0.84,0.42,0,0.54,0.78,0.18,0,0.12,0.2,0.36,0.6,0.48,0.18,0.06,0,0.6,0.48,0,0.36,0.24,0.24,0.24,0.54,0,0,0.36,
0.00420014,0.06,0.04,0.36,0.14,0.28,0.04,0.48,0.36,0.48,0.18,0.96,0.54,0.04,0.54,0.9,0.18,0.12,0,0.3,0.48,0.72,0.6,0.3,0.06,0,0.6,0.6,0,0.48,0.36,0.22,0.24,0.42,0.12,0,0.36,
0.00422014,0.18,0.14,0.46,0.12,0.14,0.04,0.34,0.36,0.36,0.18,0.96,0.68374,0.02,0.66,0,0.3,0.24,0,0.4,0.36,0.72,0.48,0.18,0.06,0,0.6,0.6,0,0.6,0.36,0.2,0.36,0.54,0.24,0,0.48,
0.00424014,0.06,0,0.32,0.1,0,0.04,0.32,0.36,0.24,0.3,0.06,0.58748,0,0.66,0,0.3,0.24,0,0.38,0.36,0.72,0.6,0.3,0.06,0.1,0.6,0.72,0.12,0.6,0.36,0.06,0.36,0.66,0.36,0.12,0.36,
0.00426014,0.06,0.1,0.3,0.08,0.1,0.02,0.3,0.48,0.24,0.3,0.18,0.49122,0,0.66,0,0.42,0.24,0.12,0.36,0.36,0.84,0.72,0.3,0,0,0.72,0.72,0,0.6,0.24,0.04,0.48,0.66,0.36,0.12,0.36,
0.00428014,0.18,0.2,0.28,0,0,0,0.28,0.48,0.24,0.18,0.06,0.39496,0,0.66,0,0.42,0.12,0.12,0.34,0.48,0.96,0.72,0.3,0,0,0.72,0.72,0.06,0.48,0.24,0.14,0.48,0.54,0.36,0,0.48,
0.00430014,0.3,0.3,0.26,0.04,0,0.1,0.14,0.48,0.24,0.18,0.06,0.2987,0.1,0.66,0.12,0.3,0.24,0,0.2,0.36,0.84,0.84,0.3,0.06,0.1,0.84,0.72,0.06,0.36,0.24,0.12,0.48,0.42,0.36,0.12,0.48,
0.00432014,0.18,0.28,0.36,0.02,0.1,0,0.12,0.6,0.36,0.3,0.06,0.44244,0,0.66,0.24,0.42,0.24,0.06,0.18,0.48,0.96,0.72,0.18,0.18,0.08,0.84,0.72,0.18,0.24,0.24,0,0.36,0.54,0.36,0.12,0.48,
0.00434014,0.3,0.14,0.34,0,0.08,0.04,0.22,0.48,0.36,0.3,0.06,0.58618,0.04,0.66,0.12,0.42,0.24,0.06,0.16,0.36,0.84,0.72,0.18,0.18,0.18,0.84,0.72,0.18,0.24,0.24,0.04,0.36,0.66,0.36,0.24,0.48,
0.00436014,0.3,0.12,0.32,0,0.06,0.14,0.32,0.6,0.24,0.18,0.06,0.48992,0.02,0.78,0.24,0.42,0.24,0.18,0.14,0.36,0.72,0.6,0.06,0.18,0.28,0.84,0.84,0.06,0.24,0.24,0,0.39451,0.78,0.36,0.36,0.48,
0.00438014,0.42,0.22,0.3,0.04,0,0,0.42,0.6,0.24,0.18,0.06,0.51366,0.12,0.78,0.12,0.54,0.24,0.18,0.24,0.48,0.72,0.72,0.18,0.06,0.26,0.84,0.84,0.06,0.12,0.12,0.04,0.54902,0.78,0.24,0.48,0.48,
0.00440014,0.54,0.2,0.28,0.14,0.1,0,0.52,0.48,0.12,0.18,0,0.5374,0,0.78,0.24,0.66,0.12,0.18,0.34,0.6,0.6,0.6,0.18,0.06,0.24,0.96,0.96,0,0.24,0,0.02,0.58353,0.66,0.36,0.48,0.6,
0.00442014,0.42,0.18,0.14,0.12,0.08,0.04,0.38,0.48,0.12,0.06,0,0.56114,0.1,0.78,0.24,0.54,0.12,0.06,0.44,0.48,0.48,0.72,0.06,0.18,0.34,0.84,0.96,0.06,0.12,0,0,0.61804,0.66,0.36,0.6,0.72,
0.00444014,0.42,0.04,0.24,0.1,0.06,0.14,0.48,0.36,0.24,0.06,0,0.58488,0.08,0.66,0.24,0.54,0,0,0.42,0.36,0.48,0.6,0,0.3,0.2,0.84,0.96,0.06,0.12,0,0.04,0.53255,0.54,0.48,0.48,0.72,
0.00445014,0.36,0,0.18,0.16,0,0.08,0.42,0.42,0.18,0.12,0,0.64488,0.02,0.6,0.3,0.6,0.06,0,0.36,0.42,0.42,0.54,0.06,0.36,0.14,0.9,0,0,0.06,0,0,0.47255,0.6,0.54,0.42,0.66,
0.00446014,0.3,0.04,0.22,0.2,0,0,0.34,0.48,0.12,0.18,0,0.60862,0,0.66,0.24,0.66,0.12,0,0.28,0.36,0.48,0.6,0,0.42,0.18,0.96,0.06,0.06,5.55112e-17,0.06,0.04,0.56706,0.66,0.48,0.36,0.72,
0.00448014,0.18,0.02,0.08,0.06,0.1,0.1,0.32,0.6,5.55112e-17,0.18,0.06,0.63236,0.04,0.66,0.24,0.66,0,0.12,0.14,0.36,0.36,0.6,0.06,0.42,0.16,0.96,0.06,0.18,0,0.06,0,0.60157,0.54,0.6,0.36,0.84,
0.00450014,0.18,0.04,0,0.04,0,0.08,0.3,0.6,5.55112e-17,0.3,0,0.7761,0.04,0.54,0.24,0.78,0.06,0.12,0.12,0.48,0.36,0.48,0.06,0.42,0.14,0.84,0.06,0.3,0.12,0,0.04,0.51608,0.66,0.72,0.36,0.72,
0.00452014,0.3,0.04,0.1,0,0.1,0.18,0.28,0.6,0.01713,0.3,0,0.79984,0,0.66,0.36,0.78,0.06,0,0.22,0.36,0.24,0.48,0.06,0.42,0.12,0.72,0.18,0.3,0.24,0.06,0.04,0.43059,0.66,0.72,0.24,0.6,
0.00454014,0.3,0,0.08,0.04,0,0.28,0.26,0.6,0.03426,0.3,0,0.70358,0.1,0.66,0.24,0.9,0,0,0.2,0.24,0.24,0.48,0.06,0.42,0,0.72,0.06,0.42,0.24,0.06,0.02,0.3451,0.66,0.6,0.12,0.6,
0.00456014,0.3,0,0.06,0.14,0.1,0.26,0.24,0.48,0.07713,0.42,0,0.84732,0,0.78,0.24,0.9,0.12,0.12,0.06,0.24,0.24,0.36,0.06,0.54,0,0.6,0,0.42,0.36,0.18,0.04,0.49961,0.54,0.48,0.12,0.72,
0.00458014,0.42,0,0.04,0,0.08,0.24,0.34,0.48,0.09426,0.54,0.12,0.87106,0,0.78,0.12,0.78,0.12,0.24,0,0.24,0.12,0.36,0.18,0.42,0,0.6,0.06,0.42,0.24,0.18,0.04,0.53412,0.66,0.48,0.12,0.84,
0.00460014,0.42,0,0,0.1,0,0.22,0.32,0.6,0.11139,0.54,0,1.0148,0.1,0.78,0.24,0.78,0,0.24,0.1,0.36,0.24,0.24,0.18,0.42,0.04,0.72,0.06,0.3,0.12,0.18,0.04,0.56863,0.54,0.50018,5.55112e-17,0.84,
0.00460028,0.42,0,0,0.1,0,0.22,0.32,0.6,0.11139,0.54,0,0,0.1,0.78,0.24,0.78,0,0.24,0.1,0.36,0.24,0.24,0.18,0.42,0.04,0.72,0.06,0.3,0.12,0.18,0.04,0.56863,0.54,0.50018,5.55112e-17,0.84,
0.00462014,0.42,0.1,0.04,0.08,0.04,0.08,0.3,0.6,0.24852,0.42,0,0,0,0.78,0.36,0.9,0,0.24,0.2,0.36,0.24,0.12,0.3,0.42,0.04,0.6,0,0.18,0.12,0.3,0.04,0.48314,0.54,0.52036,0.12,0.96,
0.00464014,0.42,0,0,0,0.02,0.06,0.28,0.6,0.26565,0.3,0.06,0,0,0.78,0.36,0,0,0.36,0.3,0.36,0.24,0.12,0.3,0.3,0.02,0.72,0,0.18,0.24,0.3,0,0.63765,0.54,0.66054,5.55112e-17,0,
0.00464014,0.42,0,0,0,0.02,0.06,0.28,0.6,0.26565,0.3,0.06,0,0,0.78,0.36,0,0,0.36,0.3,0.36,0.24,0.12,0.3,0.3,0.02,0.72,0,0.18,0.24,0.3,0,0.63765,0.54,0.66054,5.55112e-17,0,
0.00466014,0.42,0.1,0,0.04,0.12,0,0.26,0.6,0.40278,0.18,0,0.12,0.1,0.78,0.36,0.12,0,0.36,0.4,0.36,0.36,0.12,0.3,0.3,0.04,0.84,0,0.18,0.36,0.42,0.1,0.67216,0.66,0.68072,5.55112e-17,0.06,
0.00468014,0.42,0.08,0,0.04,0.1,0.04,0.12,0.6,0.53991,0.3,0,0.12,0.2,0.66,0.24,0.24,0,0.36,0.26,0.24,0.24,0.12,0.42,0.3,0.14,0.72,0.12,0.18,0.36,0.42,0.08,0.70667,0.66,0.5809,5.55112e-17,0.18,
0.00470014,0.3,0.18,0,0,0.2,0.04,0.1,0.63451,0.43704,0.42,0,0.24,0.06,0.54,0.12,0.24,0,0.48,0.36,0.36,0.24,0.12,0.42,0.3,0.12,0.6,0,0.18,0.36,0.42,0.06,0.74118,0.66,0.60108,0,0.3,
0.00472014,0.3,0.04,0.1,0.04,0.18,0,0,0.66902,0.33417,0.54,0,0.36,0.04,0.54,0,0.36,0,0.48,0.22,0.48,0.24,0.12,0.54,0.42,0.1,0.6,0,0.18,0.36,0.42,0.16,0.89569,0.54,0.62126,0.12,0.3,
0.00474014,0.18,0.14,0,0.04,0.16,0,0.04,0.70353,0.3513,0.66,0.12,0.48,0.14,0.66,0.12,0.24,0.12,0.6,0.08,0.48,0.36,5.55112e-17,0.66,0.42,0.08,0.6,0.12,0.06,0.48,0.54,0.14,0.8102,0.66,0.64144,0.12,0.18,
0.00476014,0.06,0,0,0,0.14,0,0.04,0.73804,0.24843,0.78,0.12,0.48,0.24,0.54,0,0.12,0.12,0.6,0,0.36,0.36,0.06,0.66,0.54,0.18,0.6,0,0.06,0.36,0.54,0.12,0.96471,0.78,0.66162,0,0.18,
0.00477014,0.12,0,0,0,0.08,0.06,0,0.79804,0.18843,0.72,0.06,0.42,0.3,0.6,0,0.06,0.06,0.66,0,0.3,0.3,0,0.6,0.48,0.24,0.54,0,0,0.42,0.48,0.18,0,0.72,0.72162,0,0.24,
0.00478014,0.18,0,0.04,0,0.12,0,0.04,0.77255,0.14556,0.78,0,0.48,0.22,0.66,0.06,0,0,0.6,0.04,0.24,0.24,0.06,0.54,0.54,0.28,0.6,0.06,0.06,0.48,0.54,0.22,0,0.78,0.6818,0.06,0.3,
0.00480014,0.18,0.04,0.02,0.04,0.22,0.1,0.04,0.80706,0.28269,0.66,0.12,0.48,0.08,0.78,0.06,0.12,0,0.6,0.04,0.24,0.24,0,0.54,0.42,0.14,0.6,0.06,0.18,0.48,0.66,0.32,0.12,0.78,0.70198,0.06,0.3,
0.00482014,0.18,0,0,0.04,0.32,0.2,0.04,0.84157,0.29982,0.66,0.12,0.6,0.06,0.78,0.18,0.24,0.06,0.72,0,0.36,0.36,0.12,0.66,0.42,0.12,0.48,0.06,0.18,0.36,0.66,0.3,0.12,0.79713,0.84216,0.18,0.3,
0.00484014,0.18,0,0.04,0,0.18,0.18,0.04,0.99608,0.43695,0.66,0.12,0.6,0.04,0.66,0.3,0.12,0.18,0.6,0,0.36,0.36,0,0.66,0.42,0.1,0.48,0.06,0.18,0.48,0.78,0.28,0.24,0.81426,0.86234,0.06,0.3,
0.00485014,0.24,0,0.1,0.06,0.24,0.12,0,0,0.37695,0.72,0.06,0.66,0.1,0.72,0.36,0.18,0.24,0.66,0,0.3,0.3,0.06,0.72,0.36,0.04,0.54,0.12,0.12,0.54,0.84,0.22,0.3,0.87426,0.80234,0,0.36,
0.00486014,0.3,0,0.14,0,0.28,0.04,0,0,0.45408,0.78,0.02631,0.72,0.14,0.78,0.42,0.12,0.18,0.72,0.04,0.36,0.24,0.12,0.66,0.42,0.08,0.48,0.06,0.06,0.48,0.9,0.14,0.36,0.95139,0.88252,0.06,0.42,
0.00488014,0.42,0,0.12,0.1,0.26,0.02,0,0,0.35121,0.78,0.08631,0.72,0.24,0.78,0.54,0.12,0.18,0.72,0.14,0.36,0.12,0.12,0.78,0.54,0.06,0.48,0.06,0,0.48,0.9,0.12,0.36,0.96852,0,0.18,0.32374,
0.00488014,0.42,0,0.12,0.1,0.26,0.02,0,0,0.35121,0.78,0.08631,0.72,0.24,0.78,0.54,0.12,0.18,0.72,0.14,0.36,0.12,0.12,0.78,0.54,0.06,0.48,0.06,0,0.48,0.9,0.12,0.36,0.96852,0,0.18,0.32374,
0.00490014,0.42,0,0.22,0.08,0.12,0,0.1,0,0.24834,0.78,0.11262,0.72,0.1,0.9,0.66,0.12,0.18,0.72,0,0.36,0.12,0,0.78,0.66,0.16,0.6,0.18,0,0.48,0.9,0,0.24,0.86565,0,0.18,0.34748,
0.00492014,0.42,0,0.2,0.06,0,0,0.2,0.12,0.14547,0.78,0.25893,0.6,0.08,0.9,0.54,0.12,0.18,0.72,0,0.36,0.12,0.12,0.66,0.78,0.26,0.6,0.06,0.12,0.6,0.78,0.04,0.24,1.00278,0,0.06,0.25122,
0.00492028,0.42,0,0.2,0.06,0,0,0.2,0.12,0.14547,0.78,0.25893,0.6,0.08,0.9,0.54,0.12,0.18,0.72,0,0.36,0.12,0.12,0.66,0.78,0.26,0.6,0.06,0.12,0.6,0.78,0.04,0.24,0,0,0.06,0.25122,
0.00494014,0.42,0.04,0.06,0.04,0,0.1,0.06,0.12,0.0426,0.78,0.40524,0.48,0.18,0,0.54,0,0.18,0.84,0.1,0.36,0.12,0.24,0.54,0.66,0.24,0.6,0,0.12,0.6,0.9,0,0.24,0.06,0.06,0,0.27496,
